key,host,payload,mention,pos,tag,dep
clueweb12-0000tw-00-00033,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",More Education News - TIME,"[ADJ, PROPN, PROPN, PUNCT, PROPN]","[JJR, NNP, NNP, HYPH, NNP]","[amod, compound, compound, punct, compound]"
clueweb12-0000tw-00-00033,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Los Angeles Times,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00033,dailyreporter.info,    Powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00034,dailyreporter.info,(NYSE:,NYSE,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00034,dailyreporter.info,BAC ...,BAC,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00034,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00034,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",2012Iowa,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00034,dailyreporter.info,In The SpotlightLocal Mortgage Lender Says National Settlement,The SpotlightLocal Mortgage Lender,"[DET, PROPN, PROPN, PROPN]","[DT, NNP, NNP, NNP]","[det, compound, compound, pobj]"
clueweb12-0000tw-00-00034,dailyreporter.info,(NYSE:,NYSE,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00034,dailyreporter.info,BAC ...,BAC,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00034,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00034,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",2012Iowa,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00034,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012Utah gets $171M in national mortgage settlement - CBS News February 10, 2012Lenders to pay homeowners in nationwide settlement - Orlando Sentinel February 10, 2012States and lenders reach settlement on foreclosure abuses - Rapid City Journal February 10, 2012Loan Terms Made to Order - New York Times February 9, 2012    ",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00034,dailyreporter.info,Central Banks in Europe Hold Line on RatesNew York TimesFRANKFURT  ,Central Banks,"[PROPN, PROPN]","[NNP, NNPS]","[amod, ROOT]"
clueweb12-0000tw-00-00034,dailyreporter.info,Central Banks in Europe Hold Line on RatesNew York TimesFRANKFURT  ,RatesNew York TimesFRANKFURT,"[PROPN, PROPN, NUM]","[NNP, NNP, CD]","[compound, compound, pobj]"
clueweb12-0000tw-00-00034,dailyreporter.info,"The European Central Bank left its main interest rate unchanged Thursday, as policy makers waited to see whether signs of improving growth meant that the euro zone economy had already put the worst behind it.",The European Central Bank,"[DET, PROPN, PROPN, PROPN]","[DT, NNP, NNP, NNP]","[det, compound, compound, nsubj]"
clueweb12-0000tw-00-00034,dailyreporter.info,"Separately, the Bank of England ECB to Make Concessions on Greek DebtWall Street JournalDraghi Slams 'Virility Statements' as Ackermann Shuns ECB LoansBusinessWeekDraghi Criticizes Virility of Bankers as Ackermann Avoids Loans From ECBBloombergReuters-Washington Postall 1,093 news articles",the Bank of England ECB,"[DET, PROPN, ADP, PROPN, PROPN]","[DT, NNP, IN, NNP, NNP]","[det, nmod, prep, pobj, compound]"
clueweb12-0000tw-00-00034,dailyreporter.info,"Separately, the Bank of England ECB to Make Concessions on Greek DebtWall Street JournalDraghi Slams 'Virility Statements' as Ackermann Shuns ECB LoansBusinessWeekDraghi Criticizes Virility of Bankers as Ackermann Avoids Loans From ECBBloombergReuters-Washington Postall 1,093 news articles",Ackermann Shuns ECB,"[PROPN, PROPN, PROPN]","[NNP, NNPS, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00034,dailyreporter.info, Trending TopicsThe Arrowhead:,TopicsThe Arrowhead,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00034,dailyreporter.info,"- Fox Business February 10, 2012Student Loans chief's tax deal 'was approved by top civil servant' - The Guardian February 10, 2012SF Indie Fest - Default: The Student Loan Documentary - Beyond Chron February 10, 2012Student loan debt: Next big bubble to burst - ABC30.com",Indie Fest - Default: The Student Loan Documentary - Beyond,"[PROPN, PROPN, PUNCT, DET, PROPN, PROPN, PROPN, PUNCT, PROPN]","[NNP, NNP, HYPH, DT, NNP, NNP, NNP, HYPH, NNP]","[compound, compound, punct, det, compound, compound, intj, punct, intj]"
clueweb12-0000tw-00-00034,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Science Fairs,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00034,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Student Loans,"[NOUN, PROPN]","[NN, NNPS]","[compound, conj]"
clueweb12-0000tw-00-00034,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",More Education News - TIME,"[ADJ, PROPN, PROPN, PUNCT, PROPN]","[JJR, NNP, NNP, HYPH, NNP]","[amod, compound, compound, punct, compound]"
clueweb12-0000tw-00-00034,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Los Angeles Times,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00034,dailyreporter.info,    Powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00035,dailyreporter.info,(NYSE:,NYSE,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00035,dailyreporter.info,BAC ...,BAC,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00035,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00035,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",2012Iowa,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00035,dailyreporter.info,In The SpotlightLocal Mortgage Lender Says National Settlement,The SpotlightLocal Mortgage Lender,"[DET, PROPN, PROPN, PROPN]","[DT, NNP, NNP, NNP]","[det, compound, compound, pobj]"
clueweb12-0000tw-00-00035,dailyreporter.info,(NYSE:,NYSE,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00035,dailyreporter.info,BAC ...,BAC,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00035,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00035,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",2012Iowa,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00035,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012Utah gets $171M in national mortgage settlement - CBS News February 10, 2012Lenders to pay homeowners in nationwide settlement - Orlando Sentinel February 10, 2012States and lenders reach settlement on foreclosure abuses - Rapid City Journal February 10, 2012Loan Terms Made to Order - New York Times February 9, 2012    ",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00035,dailyreporter.info, Trending TopicsThe Arrowhead:,TopicsThe Arrowhead,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00035,dailyreporter.info,"- Fox Business February 10, 2012Student Loans chief's tax deal 'was approved by top civil servant' - The Guardian February 10, 2012SF Indie Fest - Default: The Student Loan Documentary - Beyond Chron February 10, 2012Student loan debt: Next big bubble to burst - ABC30.com",Indie Fest - Default: The Student Loan Documentary - Beyond,"[PROPN, PROPN, PUNCT, DET, PROPN, PROPN, PROPN, PUNCT, PROPN]","[NNP, NNP, HYPH, DT, NNP, NNP, NNP, HYPH, NNP]","[compound, compound, punct, det, compound, compound, intj, punct, intj]"
clueweb12-0000tw-00-00035,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Science Fairs,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00035,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Student Loans,"[NOUN, PROPN]","[NN, NNPS]","[compound, conj]"
clueweb12-0000tw-00-00035,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",More Education News - TIME,"[ADJ, PROPN, PROPN, PUNCT, PROPN]","[JJR, NNP, NNP, HYPH, NNP]","[amod, compound, compound, punct, compound]"
clueweb12-0000tw-00-00035,dailyreporter.info,"Science Fairs, Student Loans and More Education News - TIME February 9, 2012S&P says student loan debt could be next financial bubble - Los Angeles Times February 9, 2012Interest rates for common student loan could double this summer - Ball State Daily News February 9, 2012    ",Los Angeles Times,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00035,dailyreporter.info,    Powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00036,dailyreporter.info,(NYSE:,NYSE,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00036,dailyreporter.info,BAC ...,BAC,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00036,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00036,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",2012Iowa,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00036,dailyreporter.info,In The SpotlightLocal Mortgage Lender Says National Settlement,The SpotlightLocal Mortgage Lender,"[DET, PROPN, PROPN, PROPN]","[DT, NNP, NNP, NNP]","[det, compound, compound, pobj]"
clueweb12-0000tw-00-00036,dailyreporter.info,(NYSE:,NYSE,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00036,dailyreporter.info,BAC ...,BAC,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00036,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00036,dailyreporter.info,"getting $47.1 million from bank settlement - CBS News February 10, 2012Tennessee to Receive $146 Million From Nationwide Mortgage Settlement - LoanSafe February 10, 2012Iowa's take of mortgage settlement:",2012Iowa,[PROPN],[NNP],[poss]
clueweb12-0000tw-00-00036,dailyreporter.info,"$40 million - DesMoinesRegister.com February 10, 2012$25 Billion Mortgage Agreement Doesn't Let Lenders Off Hook - BusinessWeek February 10, 2012Utah gets $171M in national mortgage settlement - CBS News February 10, 2012Lenders to pay homeowners in nationwide settlement - Orlando Sentinel February 10, 2012States and lenders reach settlement on foreclosure abuses - Rapid City Journal February 10, 2012Loan Terms Made to Order - New York Times February 9, 2012    ",CBS News,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00036,dailyreporter.info,"dealWashington PostYou might be wondering what the $25 billion foreclosure settlement with the big banks and states means for you, your home and the local housing market.",dealWashington PostYou,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00036,dailyreporter.info,Doesn't Let U.S. Banks Off HookSan Francisco,U.S.,[PROPN],[NNP],[compound]
